resource_id,standard_code,matched_status,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note
G1M2U1L5,1.T.T.2.a,none,high,True,,,"The lesson is based on a literary narrative, not an expository text, so none of the clauses are addressed.","Identify techniques used to craft expository texts, including main topic and supporting details. (I)",gpt-4.1,align_judge.batch.v1,False,0.9892110824584961,0.019237883832778392,0.49081337,58.17323134905539,46,42,no evidence required for none
G1M2U1L5,1.P.ST.1.c,none,high,True,,,There is no evidence that students explore how context shapes author or audience decisions in interpretation or construction of texts.,Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.9889739751815796,0.022001934235976787,0.5143049,60.85873378614893,28,34,no evidence required for none
G1M2U1L5,1.P.EICC.3,partial,high,True,"- Invite students to turn and talk to an elbow partner:
- 'What time of day do you think the middle of the story takes place?' (in the middle of the day)
- 'Where do you think the sun will be in the middle of the story?' (in the middle of the page)",89,"Students use several comprehension strategies (predicting, connecting to prior text knowledge, inferring from illustrations, and summarizing/visualizing via drawing). However, there is no evidence of student-set reading purposes, monitoring/adjusting strategies, scanning/skimming, or vocabulary strategy use.","Engage with a range of complex texts for a variety of tasks and purposes, accessing and using strategies for comprehension before, during, and after reading as part of the meaning-making process.
Comprehension strategies are tools that students should develop throughout their K-12 education as they work to interpret increasingly complex texts. The effectiveness of these strategies depends largely on the texts themselves, the reasons students engage with them, and the preferences and knowledge bases of individual students. For these reasons, students should receive instruction in a variety of comprehension strategies. Students should learn to select and apply strategies flexibly in order to make sense of the text and accomplish their goals.",gpt-5,align_judge.v1.1,True,0.9876628518104553,0.0264301860545992,0.5374725,72.26649028556973,11,21,evidence quote found in lesson raw text
G1M2U1L5,1.T.T.1.d,none,high,True,,,The lesson focuses on a single story and does not involve comparing or contrasting characters or experiences across cultures.,"With adult support, compare and contrast characters and their experiences in stories across diverse cultures. (I)",gpt-4.1,align_judge.batch.v1,False,0.9876530170440674,0.025148809523809525,0.5524126,56.85150089864329,4,45,no evidence required for none
G1M2U1L5,1.T.C.1,partial,high,True,"Read the directions aloud: 'Draw a picture to show an event from the beginning of the story, from the middle of the story, and from the end of the story. Complete the sentence frame at the bottom of each box to tell what your picture shows.'",91,"Students compose drawings and written sentence frames (creating texts), but do not identify purpose, audience, or modes of communication.",Explain how authors of texts use language for a specific purpose and a target audience.,gpt-5,align_judge.v1.1,True,0.987644374370575,0.015151515151515152,0.54950714,,6,,evidence quote found in lesson raw text
G1M2U1L5,1.T.T.1.c,none,high,True,,,"The lesson centers on identifying the main character, sequencing middle events, and role-playing actions, without asking students to describe character traits or connect words/actions to a central message or moral.","Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",gpt-5,align_judge.v1.1,True,0.9872231483459473,0.03057889822595705,0.5608601,94.94358059367482,3,8,no evidence required for none
G1M2U1L5,1.T.T.2.b,none,high,True,,,"This is a literature-focused lesson using Summer Sun Risin’. The standard is for informational texts; students do not describe connections within an informational text, triggering the genre hard gate.","Describe the connection between two individuals, events, ideas, or pieces of information in a text. (I)",gpt-5,align_judge.v1.1,True,0.9869369864463806,0.025093353248693055,0.49333447,96.51335433512806,43,5,no evidence required for none
G1M2U1L6,1.P.EICC.3.d,none,low,False,"Remind students that yesterday they began Part II by writing and drawing about the beginning and middle events using key details from the text. Tell them that today they will complete the response sheet by writing and drawing about the ending events of the story.
...
Invite students to begin the Role-Play protocol for the following sections of text:
-Pages 21-22
-Pages 23-24
-Pages 25-26",102,Students both summarize (retell in writing and discussion) and visualize (draw and role-play) sections of the text to support understanding. [REJECTED: evidence missing or not found in lesson raw text],Summarize and visualize sections of the text to maintain understanding. (I),gpt-4.1,align_judge.batch.v1,False,0.992681086063385,0.0277569392348087,0.5770726,109.75495045626256,2,26,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L6,1.T.RA.2,partial,high,True,"To activate background knowledge before students discuss what the boy and sun do in the end of Summer Sun Risin', invite students to reflect on the relationship based on what they know about the beginning and middle of the story. (Example: 'Think back to what the boy and sun were doing at the beginning and middle of the story. With your partner, discuss why you think the sun will be at one corner of the page at the end of the story. What have you learned from the story so far that makes you think this might be the case?') (MMR)",99,"Students reference parts of the text to support their ideas, but the lesson does not have them explore multiple sources of information or make cross-source connections.",Reference parts of texts to address a specific topic or question and explore various sources of information to make connections across a broad range of topics.,gpt-5,align_judge.v1.1,True,0.9924991726875305,0.019523809523809527,0.49476433,82.76712161866905,40,45,evidence quote found in lesson raw text
G1M2U1L6,1.P.ST.1.c,none,high,True,,,"The lesson focuses on retelling and understanding story events, not on exploring context or author/audience dynamics.",Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.9924511313438416,0.02224694104560623,0.5156776,95.68671742333234,27,33,no evidence required for none
G1M2U1L6,1.T.C.2,none,high,True,,,Students do not identify or discuss the speaker or narrator in the text.,Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9923837780952454,0.024527186761229315,0.507857,146.23474239662931,34,12,no evidence required for none
G1M2U1L6,1.T.T.2,none,high,True,,,The lesson is focused on a narrative text and does not address expository techniques or structures.,Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.992026150226593,0.026013513513513515,0.52859557,131.57224244434963,14,20,no evidence required for none
G1M2U1L6,1.T.T.1,none,low,False,"Remind students that yesterday they began Part II by writing and drawing about the beginning and middle events using key details from the text. Tell them that today they will complete the response sheet by writing and drawing about the ending events of the story.
...
Invite students to Think-Pair-Share with an elbow partner:
'What does the boy experience when the sun is setting?' (The boy is reading a book with his dad and getting ready for bed.)",102,"Students identify and use narrative techniques (characters, setting, events, closure) in both discussion and writing, though no cross-cultural comparison is present. [REJECTED: evidence missing or not found in lesson raw text]",Identify and use narrative techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9917340278625488,0.03252247488101534,0.58989584,221.04801628714637,1,2,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L6,1.P.EICC.3,full,high,True,"Invite students to turn and talk to an elbow partner:
'What time of day do you think the end of the story takes place?' (at the end of the day)
...
'What does the word by mean in this chunk?' (next to)
...
'What two words do you see in overhead? What do you think overhead means? Point to something overhead.' (over + head; up above our heads)'
...
Remind students that yesterday they began Part II by writing and drawing about the beginning and middle events using key details from the text. Tell them that today they will complete the response sheet by writing and drawing about the ending events of the story.",99,"Students engage in a wide range of comprehension strategies before, during, and after reading, including predicting, summarizing, visualizing, inferring, and vocabulary work.","Engage with a range of complex texts for a variety of tasks and purposes, accessing and using strategies for comprehension before, during, and after reading as part of the meaning-making process.
Comprehension strategies are tools that students should develop throughout their K-12 education as they work to interpret increasingly complex texts. The effectiveness of these strategies depends largely on the texts themselves, the reasons students engage with them, and the preferences and knowledge bases of individual students. For these reasons, students should receive instruction in a variety of comprehension strategies. Students should learn to select and apply strategies flexibly in order to make sense of the text and accomplish their goals.",gpt-4.1,align_judge.batch.v1,False,0.9914918541908264,0.029877369007803793,0.5502606,156.1615288999838,5,9,evidence quote found in lesson raw text
G1M2U1L6,1.T.T.2.b,full,high,True,"Invite students to Think-Pair-Share with an elbow partner:
'Where is the sun at sunset?' (The sun is starting to disappear in the sky.)
'What does the boy experience when the sun is setting?' (The boy is reading a book with his dad and getting ready for bed.)
'What do you experience when the sun is setting?' (I get ready for bed.)",102,"Students explicitly describe connections between individuals (boy, sun), events (sun setting, bedtime), and ideas (sunset, bedtime routines) in the text.","Describe the connection between two individuals, events, ideas, or pieces of information in a text. (I)",gpt-4.1,align_judge.batch.v1,False,0.9909522533416748,0.02564935064935065,0.5114725,151.94195317813185,28,10,evidence quote found in lesson raw text
G1M2U1L6,1.T.T.1.d,none,high,True,,,The lesson focuses on a single story and does not involve comparing or contrasting characters or experiences across diverse cultures.,"With adult support, compare and contrast characters and their experiences in stories across diverse cultures. (I)",gpt-4.1,align_judge.batch.v1,False,0.9909279942512512,0.015625,0.55638564,,4,,no evidence required for none
G1M2U1L6,1.P.ST.2.b,none,high,True,,,"Students retell, role-play, and write about ending events, but do not use knowledge of author, audience, or context to discern or establish a point of view.","Draw from knowledge of author, audience, and context to discern and establish a clear point of view or unique perspective when interpreting and constructing texts. (I/C)",gpt-5,align_judge.v1.1,True,0.9905960559844971,0.01879964695498676,0.49401,79.50946233965928,43,50,no evidence required for none
G1M2U1L7,1.T.C.2.a,none,high,True,,,"The lesson focuses on retelling events and reflecting on the author's purpose, but there is no activity where students identify the narrator or speaker at any point in the story.",Identify who is speaking or telling the story at various points in a text. (I),gpt-4.1,align_judge.batch.v1,False,0.9956457018852234,0.02519288301054952,0.5062121,80.2606126620999,27,13,no evidence required for none
G1M2U1L7,1.T.C.2,none,high,True,,,Students do not investigate the relationship between author and speaker or identify who is speaking in the text; the lesson centers on retelling and author purpose.,Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9931747317314148,0.025859192525859193,0.52074796,71.18159139889687,14,21,no evidence required for none
G1M2U1L7,1.P.EICC.2.c,full,medium,True,"Tell students they are going to use the Think-Pair-Share protocol to address the other two questions. Remind them that they used this protocol in previous lessons, and review as necessary using the Think-Pair-Share Protocol anchor chart. (Refer to the Classroom Protocols document for the full version of this protocol.) Invite students to Think-Pair-Share with an elbow partner: 'Was it [the text] about the sun or the moon?' 'Why do you think the author wrote the book?' ... As time permits, sing the song one more time or generate a new line for the song in collaboration with students. Include a noun with matching verb and pronoun (Ex. My mom taught me to watch the sky and now we watch it day and night.)",,"Students interpret texts to explain ideas (author’s purpose and content) and learn concepts (parts of speech). They also construct text by composing a new song line and recording responses, demonstrating understanding.",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),gpt-5,align_judge.v1.1,True,0.9910579919815063,0.027425373134328357,0.53888136,71.69682437721195,7,20,evidence quote found in lesson raw text
G1M2U1L7,1.T.T.1.b,none,high,True,,,"The lesson focuses on retelling events, not on identifying a problem and solution in the plot.",Identify a simple plot with a problem and solution. (I),gpt-4.1,align_judge.batch.v1,False,0.9898515939712524,0.02736498731424429,0.5049426,115.44032719086081,29,2,no evidence required for none
G1M2U1L7,1.T.T.1,partial,high,True,"Remind students that over the past several lessons they have had a chance to think about events from the beginning, middle, and end of the story. Tell them that today they will focus on retelling the important events of what the boy and the sun do throughout the whole story.",109,"Students retell important events from the story, meeting identification of major events, but they do not analyze problem/solution, character traits and message, compare across texts, or create narratives.",Identify and use narrative techniques to shape understanding.,gpt-5,align_judge.v1.1,True,0.9896265268325806,0.030886196246139225,0.5809648,84.33829874268278,1,9,evidence quote found in lesson raw text
G1M2U1L7,1.T.T.2,none,high,True,,,The lesson is focused on a narrative text and does not address expository techniques or tasks.,Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9894575476646423,0.02297979797979798,0.52904975,55.95692726223981,12,50,no evidence required for none
G1M2U1L7,1.T.T.1.a,partial,high,True,"Tell them that today they will focus on retelling the important events of what the boy and the sun do throughout the whole story.
Guide students through the close read-aloud for Summer Sun Risin' using the Close Readaloud Guide: Summer Sun Risin' (Session 5; for teacher reference). Consider using the Reading Literature Checklist (see Assessment Overview and Resources).
During Session 5, refer to the guide for the use of Summer Sun Risin', the Summer Sun Risin' anchor chart, and the Summer Sun Risin' Culminating Task response sheet.
Offer students specific feedback on the close reading skills they used as they answered the focus question: What is the boy doing when the sun is rising, at its highest, and setting in the sky?",109,"The culminating task has students retell important events from the story, but there is no clear student task to identify characters, setting, or dialogue.","Identify techniques used to craft stories, including characters, setting, major events, and dialogue. (I)",gpt-5,align_judge.v1.1,True,0.988993227481842,0.03125,0.5599817,94.03145781085938,4,4,evidence quote found in lesson raw text
G1M2U1L7,1.T.T.2.b,none,high,True,,,"This is an informational-text standard, but the lesson is a close read and retell of a literary text (Summer Sun Risin'). Students retell events and discuss author purpose without being asked to describe connections between individuals, events, ideas, or pieces of information in an informational text.","Describe the connection between two individuals, events, ideas, or pieces of information in a text. (I)",gpt-5,align_judge.v1.1,True,0.9884584546089172,0.022435897435897436,0.48958787,72.30936682654863,44,18,no evidence required for none
G1M2U1L7,1.P.EICC.3,none,low,False,"Explain that when we retell stories, we tell the important parts again to help us understand the story better and to remember the important parts. Remind students that over the past several lessons they have had a chance to think about events from the beginning, middle, and end of the story. Tell them that today they will focus on retelling the important events of what the boy and the sun do throughout the whole story. Guide students through the close read-aloud for Summer Sun Risin' using the Close Readaloud Guide: Summer Sun Risin' (Session 5; for teacher reference). During Session 5, refer to the guide for the use of Summer Sun Risin', the Summer Sun Risin' anchor chart, and the Summer Sun Risin' Culminating Task response sheet. Offer students specific feedback on the close reading skills they used as they answered the focus question: What is the boy doing when the sun is rising, at its highest, and setting in the sky?",109,"Students engage in a close read-aloud culminating task by retelling key events, demonstrating summarizing after reading. Other comprehension strategies from the standard (e.g., predictions, word meaning, scanning, self-set goals) are not evidenced. [REJECTED: evidence missing or not found in lesson raw text]","Engage with a range of complex texts for a variety of tasks and purposes, accessing and using strategies for comprehension before, during, and after reading as part of the meaning-making process.
Comprehension strategies are tools that students should develop throughout their K-12 education as they work to interpret increasingly complex texts. The effectiveness of these strategies depends largely on the texts themselves, the reasons students engage with them, and the preferences and knowledge bases of individual students. For these reasons, students should receive instruction in a variety of comprehension strategies. Students should learn to select and apply strategies flexibly in order to make sense of the text and accomplish their goals.",gpt-5,align_judge.v1.1,True,0.9878697991371155,0.022005772005772008,0.5087638,61.1421400923564,24,39,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L7,1.P.EICC.3.d,full,high,True,"Offer students specific feedback on the close reading skills they used as they answered the focus question: What is the boy doing when the sun is rising, at its highest, and setting in the sky? (Example: 'Everyone looked closely at the pictures in the text and listened to the text read aloud to notice and describe all the things the boy does as the sun is changing from sunrise to sunset.')",109,Students both summarize (retell) and visualize (look closely at pictures and describe) sections of the text to maintain understanding.,Summarize and visualize sections of the text to maintain understanding. (I),gpt-4.1,align_judge.batch.v1,False,0.9876461625099182,0.029030910609857977,0.5609629,75.23324473413793,3,16,evidence quote found in lesson raw text
G1M2U1L8,1.P.EICC.2.c,full,high,True,"Invite students to show a thumbs-up if they are ready to begin writing and drawing about the characters and setting from Papa, Please Get the Moon for Me.
- Tell students that they may begin writing their responses to Part I.
...
- Invite students to show a thumbs-up if they are ready to begin writing about Papa from Papa, Please Get the Moon for Me.
- Tell students that they may begin writing their responses to Part II.",121,"Students interpret the story to learn and explain concepts (character, setting, traits) and construct written responses, fully meeting the standard.",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.992238461971283,0.015151515151515152,0.5955845,,6,,evidence quote found in lesson raw text
G1M2U1L8,1.T.T.1,full,high,True,"As you discuss character and setting in Papa, Please Get the Moon for Me, maximize generalization by reminding students that they have already learned about these story elements in Summer Sun Risin'. Help students make this text-to-text connection by prompting them to share what they remember about character and setting in Summer Sun Risin'. Invite students to reflect on how this is similar to or different from character and setting in Papa, Please Get the Moon for Me. (MMR)
...
Invite students to show a thumbs-up if they are ready to begin writing and drawing about the characters and setting from Papa, Please Get the Moon for Me.
- Tell students that they may begin writing their responses to Part I.",121,"Students identify and discuss narrative techniques (character, setting, plot), compare across texts, and use this knowledge to create their own written responses.",Identify and use narrative techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9885827302932739,0.03225806451612903,0.6383466,189.43204548387692,2,2,evidence quote found in lesson raw text
G1M2U1L8,1.P.EICC.2.b,full,high,True,"Invite students to turn and talk with an elbow partner:
- 'What does the author tell us about Papa? How would you describe him?' (He works hard to get Monica the moon. He is kind, caring, generous, hardworking, etc.)
...
Invite students to show a thumbs-up if they are ready to begin writing and drawing about the characters and setting from Papa, Please Get the Moon for Me.
- Tell students that they may begin writing their responses to Part I.",121,"Students use the text to build knowledge (about story elements), develop skills (discussion, writing), make decisions (choosing traits), and share ideas (partner talk, writing).","Make use of texts to build knowledge, develop skills, make informed decisions, and share information and ideas. (I/C)",gpt-4.1,align_judge.batch.v1,False,0.9885780811309814,0.022254475084663765,0.56485444,70.49417583684969,18,46,evidence quote found in lesson raw text
G1M2U1L8,1.T.T.2,none,high,True,,,The lesson is centered on a narrative text and does not address expository techniques or texts.,Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9884745478630066,0.024322344322344324,0.5505073,94.64190881935704,31,15,no evidence required for none
G1M2U1L8,1.T.C.2,none,high,True,,,Students do not identify the narrator or speaker at different points in the story.,Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9881388545036316,0.02428613482484545,0.55604887,87.05099307418185,26,19,no evidence required for none
G1M2U1L8,1.T.T.1.d,full,high,True,"As you discuss character and setting in Papa, Please Get the Moon for Me, maximize generalization by reminding students that they have already learned about these story elements in Summer Sun Risin'. Help students make this text-to-text connection by prompting them to share what they remember about character and setting in Summer Sun Risin'. Invite students to reflect on how this is similar to or different from character and setting in Papa, Please Get the Moon for Me. (MMR)",121,Students are prompted to compare and contrast characters and experiences between two stories from different cultures with teacher support.,"With adult support, compare and contrast characters and their experiences in stories across diverse cultures. (I)",gpt-4.1,align_judge.batch.v1,False,0.9880896210670471,0.030330882352941176,0.6124764,104.4066153431079,4,8,evidence quote found in lesson raw text
G1M2U1L8,1.T.T.2.b,none,high,True,,,"The lesson is a literature read-aloud focused on character and setting and does not ask students to describe connections between individuals, events, ideas, or pieces of information. Additionally, the standard targets informational text, whereas the lesson uses a fictional story.","Describe the connection between two individuals, events, ideas, or pieces of information in a text. (I)",gpt-5,align_judge.v1.1,True,0.9868201613426208,0.014925373134328358,,106.93322692913117,,7,no evidence required for none
G1M2U1L8,1.T.T.1.c,partial,high,True,"- Focus students on Part II and read the prompt aloud, allowing adequate think time:
- 'Based on the pictures, which of these words best describes Papa?' Read four options aloud and model selecting one and circling it.
- Tell students that there is more than one correct answer, so they should choose the one that makes sense to them.
- Provide the following sentence frame:
- 'I think Papa is __________ because ________________________.'
- Remind students that in the first blank they will write the descriptive word they circled above. In the second blank they will write why they think Papa is best described that way.
- Invite students to show a thumbs-up if they are ready to begin writing about Papa from Papa, Please Get the Moon for Me.
- Tell students that they may begin writing their responses to Part II.",121,"Students describe a character trait for Papa and justify it, but they do not explain how any character’s words or actions support the story’s central message or moral.","Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",gpt-5,align_judge.v1.1,True,0.9862478375434875,0.031746031746031744,0.6221289,142.65450303101105,3,3,evidence quote found in lesson raw text
G1M2U1L8,1.P.EICC.3,partial,medium,True,"- Focus students on Part II and read the prompt aloud, allowing adequate think time:
- 'Based on the pictures, which of these words best describes Papa?' Read four options aloud and model selecting one and circling it.
- Tell students that there is more than one correct answer, so they should choose the one that makes sense to them.
- Provide the following sentence frame:
- 'I think Papa is __________ because ________________________.'
- Remind students that in the first blank they will write the descriptive word they circled above. In the second blank they will write why they think Papa is best described that way.
- Invite students to show a thumbs-up if they are ready to begin writing about Papa from Papa, Please Get the Moon for Me.
- Tell students that they may begin writing their responses to Part II.",121,"Students engage with the text and apply at least two comprehension strategies: integrating prior knowledge and making/supporting inferences about a character. However, many other strategies (goal setting, monitoring, predicting, summarizing, determining word meanings) are not carried out by students in this lesson.","Engage with a range of complex texts for a variety of tasks and purposes, accessing and using strategies for comprehension before, during, and after reading as part of the meaning-making process.
Comprehension strategies are tools that students should develop throughout their K-12 education as they work to interpret increasingly complex texts. The effectiveness of these strategies depends largely on the texts themselves, the reasons students engage with them, and the preferences and knowledge bases of individual students. For these reasons, students should receive instruction in a variety of comprehension strategies. Students should learn to select and apply strategies flexibly in order to make sense of the text and accomplish their goals.",gpt-5,align_judge.v1.1,True,0.9858875870704651,0.02625745950554135,0.58035433,83.30585649246586,9,25,evidence quote found in lesson raw text
G1M2U1L8,1.T.T.1.b,none,high,True,,,The lesson targets character and setting and descriptive writing about a character. It does not ask students to identify a problem or a solution in the story’s plot.,Identify a simple plot with a problem and solution. (I),gpt-5,align_judge.v1.1,True,0.9857960939407349,0.026050420168067225,0.55752355,101.24286999163049,25,10,no evidence required for none
G1M2U1L9,1.P.EICC.2.c,none,low,False,"- Invite students to Think-Pair-Share with an elbow partner: 'What was the central message of this story? What do you think the author, Eric Carle, was trying to show and tell us about the moon?' (that the moon changes shape and gets bigger and smaller as time goes by)
...
- 'Use words and pictures to show what happened in the story.'
- Tell students that they may begin writing their response in the Beginning box.
- Repeat this process with the remaining two boxes, Middle and End.",134,"Students interpret the story to explain and learn its central message, and construct their own texts (words and pictures) to demonstrate understanding of the story's events and concepts. [REJECTED: evidence missing or not found in lesson raw text]",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.992176353931427,0.015384615384615385,0.5975787,,5,,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L9,1.T.C.2.a,none,high,True,,,"At no point are students asked to identify the narrator or who is telling the story; the focus is on events and message, not narration.",Identify who is speaking or telling the story at various points in a text. (I),gpt-4.1,align_judge.batch.v1,False,0.991438090801239,0.02405167674546454,0.5258066,151.8891351619379,47,8,no evidence required for none
G1M2U1L9,1.T.T.2,none,high,True,,,The lesson is focused on a narrative text and does not address expository techniques or writing.,Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9906991124153137,0.023839931885908897,0.55060774,113.41177202453866,27,21,no evidence required for none
G1M2U1L9,1.T.T.1,none,low,False,"- Remind students that the characters in Papa, Please Get the Moon for Me are Monica, Papa, and the moon.
- Say each character name again and invite students to make a 'p' with their hands if the noun is proper, and a 'c' with their hand if the noun is common.
...
- Invite students to Think-Pair-Share with an elbow partner: 'What was the central message of this story? What do you think the author, Eric Carle, was trying to show and tell us about the moon?'
...
- 'Use words and pictures to show what happened in the story.'
- Tell students that they may begin writing their response in the Beginning box.
- Repeat this process with the remaining two boxes, Middle and End.",134,"Students identify characters, major events, and the central message, and create their own narrative retellings. The only clause not met is the cross-cultural comparison, but all other narrative technique clauses are fully addressed. [REJECTED: evidence missing or not found in lesson raw text]",Identify and use narrative techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9904844760894775,0.03278688524590164,0.6280197,251.08136977977233,1,1,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L9,1.P.EICC.3.d,none,low,False,"- 'Use words and pictures to show what happened in the story.'
- Tell students that they may begin writing their response in the Beginning box.
- Repeat this process with the remaining two boxes, Middle and End.",134,"Students summarize the beginning, middle, and end of the story and create visual representations (drawings) for each section. [REJECTED: evidence missing or not found in lesson raw text]",Summarize and visualize sections of the text to maintain understanding. (I),gpt-4.1,align_judge.batch.v1,False,0.9903282523155212,0.026916221033868093,0.5974964,110.65589949149242,6,25,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L9,1.T.C.1,partial,high,True,"- Focus students on Part III and read the prompt aloud, allowing adequate think time:
- 'Use words and pictures to show what happened in the story.'
- Direct students' attention to the box labeled Beginning.
- Invite students to whisper a response into their hands: 'What happened in the beginning of Papa, Please Get the Moon for Me?'
- Tell students that they may begin writing their response in the Beginning box.
- Repeat this process with the remaining two boxes, Middle and End.
- Circulate to support students as they write.",134,"Students create a text using words and pictures, but they do not identify target audience or modes, nor do they identify purpose across multiple texts.",Explain how authors of texts use language for a specific purpose and a target audience.,gpt-5,align_judge.v1.1,True,0.9901600480079651,0.014705882352941176,0.5834458,,8,,evidence quote found in lesson raw text
G1M2U1L9,1.P.ST.1,none,high,True,,,"The lesson centers on retelling events and identifying a central message in a single story. It does not have students identify or apply contextual components (location, culture, time period, etc.) when interpreting or creating texts.","Develop and apply knowledge of key components of context such as background information, geographic location, cultural influences, time period, and contemporary events when interpreting and constructing texts.",gpt-5,align_judge.v1.1,True,0.989628791809082,0.02552166934189406,0.5478563,146.24243123630842,29,10,no evidence required for none
G1M2U1L9,1.P.ST.2.b,partial,high,True,"Invite students to Think-Pair-Share with an elbow partner:
- 'What was the central message of this story? What do you think the author, Eric Carle, was trying to show and tell us about the moon?'",130,"Students consider the author’s purpose to help interpret the text, but there is no work with audience or context, and no task to discern or establish a point of view or unique perspective, nor to construct texts.","Draw from knowledge of author, audience, and context to discern and establish a clear point of view or unique perspective when interpreting and constructing texts. (I/C)",gpt-5,align_judge.v1.1,True,0.989111602306366,0.02415181138585394,0.54187393,126.39668355492556,34,14,evidence quote found in lesson raw text
G1M2U1L9,1.P.ST.1.c,partial,medium,True,"Direct students' attention to the third column and invite students to turn and talk with an elbow partner: 'Why do you think the author wrote the book?' (Responses will vary, but may include: to imagine what it would be like to play with the moon and/or to describe how the moon seems to get bigger and smaller.) If productive, cue students to expand the conversation by saying more: 'Can you say more about that?' (Responses will vary.) Circulate and listen in as students share with their partners. Cold call on two to three students to share out their ideas.",135,"Students explicitly discuss why the author wrote the book while interpreting the text, but there is no exploration of how context shapes audience responses, nor any attention to context during students’ own text construction.",Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),gpt-5,align_judge.v1.1,True,0.9890199303627014,0.024687641125997292,0.5462548,129.98678345018297,31,13,evidence quote found in lesson raw text
G1M2U1L9,1.T.T.3,none,high,True,,,There is no opinion writing or identification of opinion techniques in this lesson.,Identify and use opinion techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9886956214904785,0.01962481962481963,0.5353123,92.2954115725058,39,45,no evidence required for none
G1M2U2L1,1.T.C.2,none,high,True,,,The lesson does not include any activity where students are asked to identify who is speaking or telling the story at different points in a text.,Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9940189123153687,0.019334952363160844,0.5036241,52.58677755215689,41,46,no evidence required for none
G1M2U2L1,1.T.RA.2,none,low,False,"Reread page 7 and invite students to turn and talk with an elbow partner:
- 'What is a pattern that the sun follows?'
- Use equity sticks to call on one or two students to share out.
- If productive, use a Goal 3 Conversation Cue to encourage students to provide evidence:
- 'What, in the text, makes you think so?' (Responses will vary.) ... Play the 'Observe Sunrise and Sunset' time-lapse video.
- Tell students they will use the Think-Pair-Share protocol to discuss what they noticed and observed about the sun in the video.",,"Students cite evidence from the text during discussion and explore multiple sources (print text, video, and peer discussion) to build understanding about sun patterns. [REJECTED: evidence missing or not found in lesson raw text]",Reference parts of texts to address a specific topic or question and explore various sources of information to make connections across a broad range of topics.,gpt-5,align_judge.v1.1,True,0.9934765696525574,0.027783137179239824,0.5352531,72.68223589527989,13,11,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U2L1,1.P.EICC.3.d,none,high,True,,,The lesson focuses on noticing patterns from visuals and discussing key facts during read-alouds. It does not have students summarize sections of the text or visualize text to support understanding.,Summarize and visualize sections of the text to maintain understanding. (I),gpt-5,align_judge.v1.1,True,0.9922377467155457,0.02878726010616578,0.5553818,63.958307368799545,2,19,no evidence required for none
G1M2U2L1,1.P.EICC.2.d,partial,high,True,"- Reread page 7 and invite students to turn and talk with an elbow partner:
- 'What is a pattern that the sun follows?' (It shines during the day. We cannot see the sun
- at night.)
- Use equity sticks to call on one or two students to share out.
- If productive, use a Goal 3 Conversation Cue to encourage students to provide evidence:
- 'What, in the text, makes you think so?' (Responses will vary.)",213,"Students analyze ideas by interpreting an informational text (identifying sun patterns and citing text evidence). They do not construct texts to evaluate ideas; writing is teacher-scribed and focuses on recording observations, not evaluation.",Interpret and construct texts to aid the analysis and evaluation of texts and ideas. (I/C),gpt-5,align_judge.v1.1,True,0.9913700819015503,0.024250440917107582,0.5244935,60.283244987384826,21,24,evidence quote found in lesson raw text
